service_area,candidate_rank,x,y,altitude,ground,height_offset_m,access_margin,backhaul_margin,joint_margin,relay_energy_ok,dem_legal,height_legal,valid_legal,source
S008,20,109.21857506666667,23.061577486666668,483.5680541992188,208.56805419921875,275.00000000000006,-0.4689248314304279,0.3213931570229817,-0.4689248314304279,True,True,True,False,local_refine
S008,21,109.21857506666667,23.061577486666668,258.56805419921875,208.56805419921875,50.0,-0.4697463268230848,0.3333654728104704,-0.4697463268230848,True,True,True,False,local_refine
S008,22,109.21839132222225,23.061577486666668,384.6802215576172,209.6802215576172,175.0,-0.4705076902089331,0.3224678672376058,-0.4705076902089331,True,True,True,False,local_refine
S008,23,109.21839132222225,23.061577486666668,359.6802215576172,209.6802215576172,150.0,-0.4705438243475015,0.3238034427421468,-0.4705438243475015,True,True,True,False,local_refine
S008,24,109.21839132222225,23.061577486666668,409.6802215576172,209.6802215576172,200.0,-0.4717103743480209,0.3209840325717294,-0.4717103743480209,True,True,True,False,local_refine
S008,25,109.21839132222225,23.061577486666668,334.6802215576172,209.6802215576172,125.0,-0.471818745846889,0.3249906221168857,-0.471818745846889,True,True,True,False,local_refine
S008,26,109.21839132222225,23.061577486666668,434.6802215576172,209.6802215576172,225.0,-0.4741508480552028,0.3193520908023686,-0.4741508480552028,True,True,True,False,local_refine
S008,27,109.21839132222225,23.061577486666668,309.6802215576172,209.6802215576172,100.0,-0.4743313642520235,0.3260292835293512,-0.4743313642520235,True,True,True,False,local_refine
S008,28,109.21857506666667,23.061577486666668,233.56805419921875,208.56805419921875,25.0,-0.4760290597877628,0.3339521467006818,-0.4760290597877628,True,True,False,False,local_refine
S008,29,109.21857506666667,23.061577486666668,508.5680541992188,208.56805419921875,300.00000000000006,-0.4777942130595107,0.3193218195289518,-0.4777942130595107,True,True,True,False,local_refine
S008,30,109.21839132222225,23.061577486666668,459.6802215576172,209.6802215576172,250.0,-0.4778270259254213,0.3175722090248456,-0.4778270259254213,True,True,True,False,local_refine
S008,31,109.21839132222225,23.061577486666668,284.6802215576172,209.6802215576172,75.0,-0.4780795326761478,0.3269193203247482,-0.4780795326761478,True,True,True,False,local_refine
S008,32,109.21714400714283,23.06126800571429,540.3292846679688,240.32928466796875,300.0,-0.4790430746294305,0.3183100885324847,-0.4790430746294305,True,True,True,False,local_refine
S008,33,109.21839132222225,23.061577486666668,484.6802215576172,209.6802215576172,275.0,-0.4827357717902174,0.3156445693151113,-0.4827357717902174,True,True,True,False,local_refine
S008,34,109.21839132222225,23.061577486666668,259.6802215576172,209.6802215576172,50.0,-0.4830600539071383,0.3276606410624367,-0.4830600539071383,True,True,True,False,local_refine
S008,35,109.21839132222225,23.061577486666668,509.6802215576172,209.6802215576172,300.0,-0.4888729076161127,0.3135693686678706,-0.4888729076161127,True,True,True,False,local_refine
S008,36,109.21839132222225,23.061577486666668,234.6802215576172,209.6802215576172,25.0,-0.4892686894773561,0.3282531695471533,-0.4892686894773561,True,True,False,False,local_refine
S008,37,109.21814400714284,23.06126800571429,324.6827697753906,199.68276977539062,125.0,-0.5114599168573619,0.3660618273347324,-0.5114599168573619,True,True,True,False,local_refine
S008,38,109.21814400714284,23.06126800571429,299.6827697753906,199.68276977539062,100.0,-0.5138840485326881,0.3670502730285392,-0.5138840485326881,True,True,True,False,local_refine
S008,39,109.21814400714284,23.06126800571429,349.6827697753906,199.68276977539062,150.0,-0.5147128025404726,0.3649234249813986,-0.5147128025404726,True,True,True,False,local_refine
S008,40,109.21814400714284,23.06126800571429,274.6827697753906,199.68276977539062,75.0,-0.5180883473138067,0.3678886595888997,-0.5180883473138067,True,True,True,False,local_refine
S008,41,109.21814400714284,23.06126800571429,374.6827697753906,199.68276977539062,175.0,-0.5191886009640712,0.3636351839213461,-0.5191886009640712,True,True,True,False,local_refine
S008,42,109.21814400714284,23.06126800571429,249.68276977539065,199.68276977539062,50.00000000000003,-0.5235127076984725,0.3685769000560981,-0.5235127076984725,True,True,True,False,local_refine
S008,43,109.21814400714284,23.06126800571429,399.6827697753906,199.68276977539062,200.0,-0.5248835327843437,0.36219723754553,-0.5248835327843437,True,True,True,False,local_refine
S008,44,109.21939132222222,23.061577486666668,326.2261962890625,201.2261962890625,125.0,-0.5301375347455917,0.3552936694069899,-0.5301375347455917,True,True,True,False,local_refine
S008,45,109.21814400714284,23.06126800571429,224.68276977539065,199.68276977539062,25.00000000000003,-0.530152558845927,0.3691149230147204,-0.530152558845927,True,True,False,False,local_refine
S008,46,109.21814400714284,23.06126800571429,424.6827697753906,199.68276977539062,225.0,-0.5317928023482921,0.3606097346371371,-0.5317928023482921,True,True,True,False,local_refine
S008,47,109.21939132222222,23.061577486666668,301.2261962890625,201.2261962890625,100.0,-0.5321681572341959,0.3562889202309094,-0.5321681572341959,True,True,True,False,local_refine
S008,48,109.21939132222222,23.061577486666668,351.2261962890625,201.2261962890625,150.0,-0.5334518573690019,0.3541488371669885,-0.5334518573690019,True,True,True,False,local_refine
S008,49,109.21939132222222,23.061577486666668,276.2261962890625,201.2261962890625,75.0,-0.5362794603937147,0.3571344867164185,-0.5362794603937147,True,True,True,False,local_refine
S008,50,109.21939132222222,23.061577486666668,376.2261962890625,201.2261962890625,175.0,-0.5379837076745417,0.3528545418339206,-0.5379837076745417,True,True,True,False,local_refine
S012,1,109.2711933,23.043209466666667,371.9935302734375,346.9935302734375,25.0,1.0763332758882882,0.8961599655523003,0.8961599655523003,True,True,False,False,local_refine
S012,2,109.2711933,23.043209466666667,396.9935302734375,346.9935302734375,50.0,1.0689310930294056,0.8945527198869172,0.8945527198869172,True,True,True,True,local_refine
S012,3,109.2701933,23.044209466666665,327.7449035644531,302.7449035644531,25.0,1.0854690557878683,0.8937372721805872,0.8937372721805872,True,True,False,False,local_refine
S012,4,109.2711933,23.043209466666667,421.9935302734375,346.9935302734375,75.0,1.0597787871834754,0.8927764777618563,0.8927764777618563,True,True,True,True,local_refine
S012,5,109.2701933,23.044209466666665,352.7449035644531,302.7449035644531,50.0,1.0883049071809836,0.8924310494368513,0.8924310494368513,True,True,True,True,local_refine
S012,6,109.2701933,23.044209466666665,377.7449035644531,302.7449035644531,75.0,1.0822460533430842,0.8909556994813244,0.8909556994813244,True,True,True,True,local_refine
S012,7,109.2711933,23.043209466666667,446.9935302734375,346.9935302734375,100.0,1.0488874263498786,0.8908314466988827,0.8908314466988827,True,True,True,True,local_refine
S012,8,109.2701933,23.044209466666665,402.7449035644531,302.7449035644531,100.0,1.074426965869506,0.8893113947565894,0.8893113947565894,True,True,True,True,local_refine
S012,9,109.2711933,23.043209466666667,471.9935302734375,346.9935302734375,125.0,1.0362701108130068,0.8887178537126061,0.8887178537126061,True,True,True,True,local_refine
S012,10,109.2701933,23.044209466666665,427.7449035644531,302.7449035644531,125.0,1.0648571499206838,0.8874983272920502,0.8874983272920502,True,True,True,True,local_refine
S012,11,109.2711933,23.043209466666667,496.9935302734375,346.9935302734375,150.0,1.0219419212087644,0.8864359452224022,0.8864359452224022,True,True,True,True,local_refine
S012,12,109.2701933,23.044209466666665,452.7449035644531,302.7449035644531,150.0,1.0535481846691823,0.8855167086293534,0.8855167086293534,True,True,True,True,local_refine
S012,13,109.2711933,23.043209466666667,521.9935302734375,346.9935302734375,175.0,1.005919859337382,0.8839859869570716,0.8839859869570716,True,True,True,True,local_refine
S012,14,109.2701933,23.044209466666665,477.7449035644531,302.7449035644531,175.0,1.0405136770099404,0.8833667697403911,0.8833667697403911,True,True,True,True,local_refine
S012,15,109.2711933,23.043209466666667,546.9935302734375,346.9935302734375,200.0,0.9882227822026408,0.8813682638521527,0.8813682638521527,True,True,True,True,local_refine
S012,16,109.2701933,23.044209466666665,502.7449035644531,302.7449035644531,200.0,1.0257692076457374,0.8810487609378725,0.8810487609378725,True,True,True,True,local_refine
S012,17,109.2711933,23.043209466666667,571.9935302734375,346.9935302734375,225.0,0.9688713298042302,0.8785830799401708,0.8785830799401708,True,True,True,True,local_refine
S012,18,109.2701933,23.044209466666665,527.7449035644531,302.7449035644531,225.0,1.0093322699907643,0.8785629517785907,0.8785629517785907,True,True,True,True,local_refine
S012,19,109.2701933,23.044209466666665,552.7449035644531,302.7449035644531,250.0,0.9912222023870214,0.8759096309594696,0.8759096309594696,True,True,True,True,local_refine
S012,20,109.2711933,23.043209466666667,596.9935302734375,346.9935302734375,250.0,0.9478878472486656,0.8756307582335694,0.8756307582335694,True,True,True,True,local_refine
S012,21,109.2701933,23.044209466666665,577.7449035644531,302.7449035644531,275.0,0.9714601141731976,0.8730891062064359,0.8730891062064359,True,True,True,True,local_refine
S012,22,109.2711933,23.043209466666667,621.9935302734375,346.9935302734375,275.0,0.9252963017768964,0.8725116406007629,0.8725116406007629,True,True,True,True,local_refine
S012,23,109.2701933,23.044209466666665,602.7449035644531,302.7449035644531,300.0,0.950068806183694,0.8701017041562409,0.8701017041562409,True,True,True,True,local_refine
S012,24,109.2711933,23.043209466666667,646.9935302734375,346.9935302734375,300.0,0.9011221953303448,0.8692260876352833,0.8692260876352833,True,True,True,True,local_refine
S012,25,109.27143815714288,23.04330362142857,388.123779296875,363.123779296875,25.0,1.1403808869758905,0.8561583425308044,0.8561583425308044,True,True,False,False,local_refine
S012,26,109.27043815714286,23.04430362142857,326.55572509765625,301.55572509765625,25.0,1.1146069236774991,0.8552000635935997,0.8552000635935997,True,True,False,False,local_refine
S012,27,109.27143815714288,23.04330362142857,413.123779296875,363.123779296875,50.0,1.1412913960702724,0.8544573702180429,0.8544573702180429,True,True,True,True,local_refine
S012,28,109.27043815714286,23.04430362142857,351.55572509765625,301.55572509765625,50.0,1.119910531890568,0.8539133735820883,0.8539133735820883,True,True,True,True,local_refine
S012,29,109.27243815714286,23.04230362142857,414.2802734375,389.2802734375,25.0,1.0919055209174644,0.8526615757491811,0.8526615757491811,True,True,False,False,local_refine
S012,30,109.27143815714288,23.04330362142857,438.123779296875,363.123779296875,75.0,1.1404063405074396,0.8525890349033176,0.8525890349033176,True,True,True,True,local_refine
S012,31,109.27043815714286,23.04430362142857,376.55572509765625,301.55572509765625,75.0,1.1234318756888797,0.8524590407468793,0.8524590407468793,True,True,True,True,local_refine
S012,32,109.27043815714286,23.04430362142857,401.55572509765625,301.55572509765625,100.0,1.1251666130877285,0.8508372335800658,0.8508372335800658,True,True,True,True,local_refine
S012,33,109.27243815714286,23.04230362142857,439.2802734375,389.2802734375,50.0,1.0909483573918948,0.8507862430491571,0.8507862430491571,True,True,True,True,local_refine
S012,34,109.27143815714288,23.04330362142857,463.123779296875,363.123779296875,100.0,1.1377268175247934,0.8505535527874315,0.8505535527874315,True,True,True,True,local_refine
S012,35,109.27043815714286,23.04430362142857,426.55572509765625,301.55572509765625,125.0,1.125112602052397,0.8490481398212921,0.8490481398212921,True,True,True,True,local_refine
S012,36,109.27243815714286,23.04230362142857,464.2802734375,389.2802734375,75.0,1.08688608522813,0.8487438395478506,0.8487438395478506,True,True,True,True,local_refine
S012,37,109.27143815714288,23.04330362142857,488.123779296875,363.123779296875,125.0,1.133256145852215,0.848351159166171,0.848351159166171,True,True,True,True,local_refine
S012,38,109.27043815714286,23.04430362142857,451.55572509765625,301.55572509765625,150.0,1.123269909305222,0.8470919663854914,0.8470919663854914,True,True,True,True,local_refine
S012,39,109.27243815714286,23.04230362142857,489.2802734375,389.2802734375,100.0,1.0729355641127114,0.8465346012364563,0.8465346012364563,True,True,True,True,local_refine
S012,40,109.27143815714288,23.04330362142857,513.123779296875,363.123779296875,150.0,1.1269998520304512,0.845982108339939,0.845982108339939,True,True,True,True,local_refine
S012,41,109.26943815714286,23.04530362142857,314.7818908691406,289.7818908691406,25.0,1.0312182928024924,0.8451852808550768,0.8451852808550768,True,True,False,False,local_refine
S012,42,109.27043815714286,23.04430362142857,476.55572509765625,301.55572509765625,175.0,1.1196408100510524,0.8449689392833335,0.8449689392833335,True,True,True,True,local_refine
S012,43,109.27243815714286,23.04230362142857,514.2802734375,389.2802734375,125.0,1.057268012847004,0.8441587830917285,0.8441587830917285,True,True,True,True,local_refine
S012,44,109.26943815714286,23.04530362142857,339.7818908691406,289.7818908691406,50.0,1.037246593719729,0.8439805289319935,0.8439805289319935,True,True,True,True,local_refine
S012,45,109.27143815714288,23.04330362142857,538.123779296875,363.123779296875,175.0,1.1168551232630506,0.8434466735164108,0.8434466735164108,True,True,True,True,local_refine
S012,46,109.27043815714286,23.04430362142857,501.55572509765625,301.55572509765625,200.0,1.114229778623553,0.8426793035344815,0.8426793035344815,True,True,True,True,local_refine
S012,47,109.26943815714286,23.04530362142857,364.7818908691406,289.7818908691406,75.0,1.0415279496548775,0.8426084678831955,0.8426084678831955,True,True,True,True,local_refine
S012,48,109.27043815714286,23.04330362142857,379.9936828613281,354.9936828613281,25.0,0.8416876697270652,0.97116939291152,0.8416876697270652,True,True,False,False,local_refine
S012,49,109.27243815714286,23.04230362142857,539.2802734375,389.2802734375,150.0,1.039902113354941,0.8416166589782677,0.8416166589782677,True,True,True,True,local_refine
S012,50,109.26943815714286,23.04530362142857,389.7818908691406,289.7818908691406,100.0,1.0440571833261032,0.8410692563406741,0.8410692563406741,True,True,True,True,local_refine
