route,visit_order,box_set,drone_type,hard_deadline_ok,payload_ok,volume_ok,transport_reserve_ok,relay_block_count,feasible_block_count,worst_block_joint_margin,communication_geometry_pass,relay_chain_ok,component_ok,route_feasible,transport_energy,relay_energy,total_energy,makespan
O01->S015->S008->O01,S015->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S015-MED-01"", ""S015-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.616623424879061,0.0,3.616623424879061,2318.013743022672
O01->S015->S008->O01,S015->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S015-FOD-01"", ""S015-MED-01"", ""S015-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.6300697634444634,0.0,3.6300697634444634,2378.013743022672
O01->S007->S008->O01,S007->S008,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.634411128376247,0.0,3.634411128376247,2540.9887809811994
O01->S008->S004->O01,S008->S004,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,0,-6.213629794260157,False,False,False,False,3.665820993360675,0.0,3.665820993360675,2100.301645533621
O01->S001->S008->O01,S001->S008,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-HYG-01"", ""S001-HYG-02"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-02"", ""S001-WAT-03"", ""S001-WAT-04"", ""S001-WAT-05"", ""S001-WAT-06"", ""S001-WAT-07"", ""S001-WAT-08"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.666637521373679,0.0,3.666637521373679,2959.1974449416734
O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.6684402015809687,0.0,3.6684402015809687,2340.2914069632657
O01->S008->S015->O01,S008->S015,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-6.213629794260157,False,False,False,False,3.671009385334311,0.0,3.671009385334311,2257.9600442706824
O01->S008->S004->O01,S008->S004,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.6788136822861004,0.0,3.6788136822861004,2220.301645533621
O01->S008->S015->O01,S008->S015,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.684002074259736,0.0,3.684002074259736,2377.9600442706824
O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.6880316593528573,0.0,3.6880316593528573,2280.301645533621
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-6.213629794260157,False,False,False,False,3.695353532541315,0.0,3.695353532541315,2049.185223840909
O01->S008->S015->O01,S008->S015,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S015-MED-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.6995068821528734,0.0,3.6995068821528734,2437.9600442706824
O01->S008->S012->O01,S008->S012,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.7080670659410337,0.0,3.7080670659410337,2310.950753123625
O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.70834622146674,0.0,3.70834622146674,2169.185223840909
O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.722315637776365,0.0,3.722315637776365,2229.185223840909
O01->S008->S003->O01,S008->S003,"[""S003-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.7238520772843615,0.0,3.7238520772843615,2650.7498164697076
O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.7263845363642756,0.0,3.7263845363642756,2160.2914069632657
O01->S008->S011->O01,S008->S011,"[""S008-MED-01"", ""S008-WAT-01"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.7316177500174144,0.0,3.7316177500174144,2030.0181399910343
O01->S008->S005->O01,S008->S005,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-MED-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.7419444887216398,0.0,3.7419444887216398,2163.792675867167
O01->S008->S007->O01,S008->S007,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-6.213629794260157,False,False,False,False,3.746616360020313,0.0,3.746616360020313,2300.951726627877
O01->S008->S005->O01,S008->S005,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.754937177647065,0.0,3.754937177647065,2223.792675867167
O01->S008->S011->O01,S008->S011,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.757603127868265,0.0,3.757603127868265,2210.0181399910343
O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.7593947671422225,0.0,3.7593947671422225,2160.301645533621
O01->S008->S007->O01,S008->S007,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.7596090489457388,0.0,3.7596090489457388,2420.951726627877
O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.7693889913343175,0.0,3.7693889913343175,2400.2914069632657
O01->S008->S007->O01,S008->S007,"[""S007-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.7784155310095127,0.0,3.7784155310095127,2480.951726627877
O01->S008->S005->O01,S008->S005,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.7809225554979156,0.0,3.7809225554979156,2403.792675867167
O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.7853801449930726,0.0,3.7853801449930726,2340.301645533621
O01->S008->S006->O01,S008->S006,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,4,0,-6.213629794260157,False,False,False,False,3.8127209233320274,0.0,3.8127209233320274,2207.4309850741543
O01->S008->S012->O01,S008->S012,"[""S008-MED-01"", ""S008-WAT-01"", ""S012-MED-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.8203241765737124,0.0,3.8203241765737124,2370.950753123625
O01->S003->S008->O01,S003->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.824400213231464,0.0,3.824400213231464,2590.88459962141
O01->S008->S006->O01,S008->S006,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.8257136122574527,0.0,3.8257136122574527,2327.4309850741543
O01->S008->S015->O01,S008->S015,"[""S008-MED-01"", ""S008-WAT-01"", ""S015-MED-01"", ""S015-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.8279440068801303,0.0,3.8279440068801303,2317.9600442706824
O01->S008->S015->O01,S008->S015,"[""S008-MED-01"", ""S015-FOD-01"", ""S015-MED-01"", ""S015-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.8427549793440945,0.0,3.8427549793440945,2317.9600442706824
O01->S008->S006->O01,S008->S006,"[""S006-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,3.8477531180458207,0.0,3.8477531180458207,2387.4309850741543
O01->S008->S015->O01,S008->S015,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S015-MED-01"", ""S015-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.85392938473098,0.0,3.85392938473098,2497.9600442706824
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.8660816010599044,0.0,3.8660816010599044,2109.185223840909
O01->S002->S008->O01,S002->S008,"[""S002-FOD-01"", ""S002-FOD-02"", ""S002-HYG-01"", ""S002-MED-01"", ""S002-WAT-01"", ""S002-WAT-02"", ""S002-WAT-03"", ""S002-WAT-04"", ""S008-MED-01""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.8809944641264944,0.0,3.8809944641264944,2522.831253896237
O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.8920669789107545,0.0,3.8920669789107545,2289.185223840909
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.9112472016249704,0.0,3.9112472016249704,2109.185223840909
O01->S003->S008->O01,S003->S008,"[""S003-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.9128910799698247,0.0,3.9128910799698247,2650.88459962141
O01->S008->S002->O01,S008->S002,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,0,-6.213629794260157,False,False,False,False,3.9130210051328915,0.0,3.9130210051328915,2162.7922288569657
O01->S013->S008->O01,S013->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S013-MED-01"", ""S013-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.917688367264161,0.0,3.917688367264161,2240.682213563506
O01->S015->S008->O01,S015->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-6.213629794260157,False,False,False,False,3.9202075990866496,0.0,3.9202075990866496,2258.013743022672
O01->S013->S008->O01,S013->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S013-FOD-01"", ""S013-MED-01"", ""S013-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.925908233593778,0.0,3.925908233593778,2300.682213563506
O01->S008->S002->O01,S008->S002,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.9260136940583172,0.0,3.9260136940583172,2282.7922288569657
O01->S004->S008->O01,S004->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,0,-6.213629794260157,False,False,False,False,3.927748521725207,0.0,3.927748521725207,2100.2914069632657
O01->S008->S002->O01,S008->S002,"[""S002-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.9394697699368875,0.0,3.9394697699368875,2342.7922288569657
O01->S012->S008->O01,S012->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,3.9401751948945565,0.0,3.9401751948945565,2311.1071895517657
O01->S004->S008->O01,S004->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.9504834134874103,0.0,3.9504834134874103,2220.2914069632657
O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.953555160270985,0.0,3.953555160270985,2280.2914069632657
O01->S015->S008->O01,S015->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.9562408136498077,0.0,3.9562408136498077,2378.013743022672
O01->S015->S008->O01,S015->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S015-MED-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.9612831906118333,0.0,3.9612831906118333,2438.013743022672
O01->S008->S007->O01,S008->S007,"[""S007-MED-01"", ""S007-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.963788148368326,0.0,3.963788148368326,2360.951726627877
O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.9678899785943322,0.0,3.9678899785943322,2340.2914069632657
O01->S015->S008->O01,S015->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S015-MED-01"", ""S015-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.984814283101288,0.0,3.984814283101288,2498.013743022672
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-6.213629794260157,False,False,False,False,3.986708665510214,0.0,3.986708665510214,2049.236204160101
O01->S008->S007->O01,S008->S007,"[""S007-MED-01"", ""S007-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.9897735262191762,0.0,3.9897735262191762,2540.951726627877
O01->S008->S015->O01,S008->S015,"[""S008-MED-01"", ""S008-WAT-01"", ""S015-FOD-01"", ""S015-MED-01"", ""S015-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.994973339870968,0.0,3.994973339870968,2377.9600442706824
O01->S015->S008->O01,S015->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S015-FOD-01"", ""S015-MED-01"", ""S015-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,3.9982606216666903,0.0,3.9982606216666903,2558.013743022672
O01->S002->S008->O01,S002->S008,"[""S002-MED-01"", ""S002-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.9991575654398557,0.0,3.9991575654398557,2222.831253896237
O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,3.9998419768714912,0.0,3.9998419768714912,2340.301645533621
O01->S008->S013->O01,S008->S013,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-6.213629794260157,False,False,False,False,4.000700440819039,0.0,4.000700440819039,2180.5504056550753
O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.003884074942096,0.0,4.003884074942096,2169.2362041601014
O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.0057635178011095,0.0,4.0057635178011095,2229.2362041601014
O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,4.010894433564374,0.0,4.010894433564374,2580.2914069632657
O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,4.012834665796916,0.0,4.012834665796916,2400.301645533621
O01->S008->S013->O01,S008->S013,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.013693129744464,0.0,4.013693129744464,2300.5504056550753
O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.014534251143175,0.0,4.014534251143175,2289.2362041601014
O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.019546098767211,0.0,4.019546098767211,2349.2362041601014
O01->S008->S015->O01,S008->S015,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S015-FOD-01"", ""S015-MED-01"", ""S015-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.020958717721818,0.0,4.020958717721818,2557.9600442706824
O01->S012->S008->O01,S012->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S012-MED-01""]",B,True,True,True,False,7,0,-6.213629794260157,False,False,False,False,4.028560795031584,0.0,4.028560795031584,2371.1071895517657
O01->S008->S013->O01,S008->S013,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S013-MED-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.033608535177096,0.0,4.033608535177096,2360.5504056550753
O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,4.0388200436477675,0.0,4.0388200436477675,2580.301645533621
O01->S002->S008->O01,S002->S008,"[""S002-FOD-01"", ""S002-FOD-02"", ""S002-HYG-01"", ""S002-MED-01"", ""S002-WAT-01"", ""S002-WAT-02"", ""S002-WAT-03"", ""S002-WAT-04"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,4.043061373667395,0.0,4.043061373667395,2582.831253896237
O01->S007->S008->O01,S007->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,2,-6.213629794260157,False,False,False,False,4.051620172664853,0.0,4.051620172664853,2300.9887809811994
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.063465562151844,0.0,4.063465562151844,2169.185223840909
O01->S008->S002->O01,S008->S002,"[""S002-MED-01"", ""S002-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,4.076207168124583,0.0,4.076207168124583,2222.7922288569657
O01->S007->S008->O01,S007->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.088313726314331,0.0,4.088313726314331,2420.9887809811994
O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.089450940002695,0.0,4.089450940002695,2349.185223840909
O01->S007->S008->O01,S007->S008,"[""S007-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.092676827989365,0.0,4.092676827989365,2480.9887809811994
O01->S008->S006->O01,S008->S006,"[""S006-MED-01"", ""S006-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,4.093253486846036,0.0,4.093253486846036,2267.4309850741543
O01->S008->S002->O01,S008->S002,"[""S002-MED-01"", ""S002-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,4.102192545975433,0.0,4.102192545975433,2402.7922288569657
O01->S007->S008->O01,S007->S008,"[""S007-MED-01"", ""S007-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.113037969139521,0.0,4.113037969139521,2540.9887809811994
O01->S008->S006->O01,S008->S006,"[""S006-MED-01"", ""S006-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,4.119238864696887,0.0,4.119238864696887,2447.4309850741543
O01->S012->S008->O01,S012->S008,"[""S008-MED-01"", ""S012-FOD-01"", ""S012-MED-01"", ""S012-WAT-01""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,4.14550421585534,0.0,4.14550421585534,2431.1071895517657
O01->S007->S008->O01,S007->S008,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,2,-6.213629794260157,False,False,False,False,4.153760251439834,0.0,4.153760251439834,2720.9887809811994
O01->S006->S008->O01,S006->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,4,0,-6.213629794260157,False,False,False,False,4.180640552790322,0.0,4.180640552790322,2207.4225901821924
O01->S006->S008->O01,S006->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,4.2066800441301115,0.0,4.2066800441301115,2327.4225901821924
O01->S006->S008->O01,S006->S008,"[""S006-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,4.209386852931127,0.0,4.209386852931127,2387.4225901821924
O01->S006->S008->O01,S006->S008,"[""S006-MED-01"", ""S006-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,4.222018627335865,0.0,4.222018627335865,2447.4225901821924
O01->S008->S003->O01,S008->S003,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,True,False,7,0,-6.213629794260157,False,False,False,False,4.232199209459878,0.0,4.232199209459878,2650.7498164697076
O01->S008->S003->O01,S008->S003,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,7,0,-6.213629794260157,False,False,False,False,4.245191898385303,0.0,4.245191898385303,2770.7498164697076
O01->S006->S008->O01,S006->S008,"[""S006-FOD-01"", ""S006-HYG-01"", ""S006-MED-01"", ""S006-WAT-01"", ""S006-WAT-02"", ""S006-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,4,0,-6.213629794260157,False,False,False,False,4.259913950550078,0.0,4.259913950550078,2687.4225901821924
